POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
1,yashasvi jaiswal,273.0,14,0,0,60,28,10,0.0,0,RR
2,nicholas pooran,270.0,13,0,0,44,40,8,0.0,0,LSG
3,sai sudharsan,267.5,13,0,0,72,20,7,0.0,0,GT
4,surya kumar yadav,260.0,13,0,0,58,30,4,0.0,0,MI
5,shubman gill,250.5,13,0,0,61,23,7,0.0,0,GT
6,mitchell marsh,244.5,12,0,0,52,32,1,0.0,0,LSG
7,jos buttler,238.0,13,0,0,52,24,7,1.5,2,GT
8,sunil narine,237.5,11,10,81,22,16,3,3.0,0,KKR
9,riyan parag,224.0,14,3,30,27,27,8,1.5,0,RR
10,aiden markram,218.5,13,4,15,38,22,7,0.0,0,LSG
11,prabhsimran singh,215.0,12,0,0,48,25,2,0.0,1,PBKS
12,ryan rickelton,212.0,13,0,0,42,17,11,7.5,5,MI
13,abhishek sharma,211.0,12,0,18,39,23,6,0.0,0,SRH
14,prasidh krishna,210.0,13,21,124,0,0,5,0.0,0,GT
15,ravindra jadeja,208.0,13,8,72,24,9,6,1.5,0,CSK
16,axar patel,205.5,12,5,65,23,15,4,3.0,0,DC
17,mohammed siraj,197.5,13,15,135,0,0,4,0.0,0,GT
18,k l rahul,195.5,12,0,0,46,20,3,3.0,0,DC
19,pat cummins,193.0,12,13,99,6,6,5,0.0,0,SRH
20,virat kohli,183.5,11,0,0,44,18,3,3.0,0,RCB
21,shreyas iyer,182.0,12,0,0,32,27,3,0.0,0,PBKS
22,priyansh arya,182.0,12,0,0,38,22,4,0.0,0,PBKS
23,marco jansen,180.5,12,13,96,3,4,7,0.0,0,PBKS
24,varun chakaravarthy,179.5,12,17,115,0,0,2,0.0,0,KKR
25,khaleel ahmed,179.5,13,14,125,0,0,1,3.0,0,CSK
26,vipraj nigam,178.0,13,9,69,15,8,3,4.5,0,DC
27,harshit rana,175.0,12,15,100,3,0,6,0.0,0,KKR
28,hardik pandya,174.5,12,13,59,15,7,2,3.0,0,MI
29,trent boult,174.0,13,19,105,0,0,1,0.0,0,MI
30,noor ahmad,173.5,13,21,95,0,0,2,0.0,0,CSK
31,jofra archer,172.5,12,11,110,3,4,1,0.0,0,RR
32,josh hazlewood,168.5,10,18,103,0,0,1,0.0,0,RCB
33,arshdeep singh,166.5,12,16,105,0,0,1,3.0,0,PBKS
34,ajinkya rahane,165.0,12,0,0,33,20,5,0.0,0,KKR
35,deepak chahar,157.5,13,11,98,3,2,2,1.5,0,MI
36,jasprit bumrah,157.0,9,16,96,0,0,2,0.0,0,MI
37,andre russell,154.0,12,8,27,16,14,4,0.0,0,KKR
38,vaibhav arora,153.0,11,16,84,0,0,4,3.0,0,KKR
39,will jacks,152.5,12,6,30,20,10,6,1.5,0,MI
40,mitchell starc,151.5,11,14,85,0,0,7,0.0,0,DC
41,heinrich klaasen,151.0,12,0,0,33,14,6,4.5,0,SRH
42,dhruv jurel,151.0,14,0,0,22,22,7,1.5,0,RR
43,kuldeep yadav,150.5,13,13,100,2,0,0,0.0,0,DC
44,krunal pandya,148.0,11,14,60,7,4,3,0.0,0,RCB
45,digvesh singh,147.0,12,14,93,0,0,2,0.0,0,LSG
46,bhuvneshwar kumar,143.0,10,12,92,1,0,2,1.5,0,RCB
47,travis head,141.5,11,0,0,41,9,3,0.0,0,SRH
48,sai kishore,136.5,13,16,68,0,0,5,0.0,0,GT
49,phil salt,135.5,9,0,0,30,13,6,0.0,0,RCB
50,rohit sharma,134.5,12,0,0,29,17,1,0.0,0,MI
51,ayush badoni,133.0,13,2,2,27,14,3,0.0,0,LSG
52,avesh khan,130.0,12,12,72,3,1,2,0.0,0,LSG
53,harshal patel,130.0,11,15,71,0,0,2,1.5,0,SRH
54,mitchell santner,129.5,10,7,69,2,3,7,3.0,0,MI
55,vaibhav suryavanshi,129.0,7,0,0,18,24,0,0.0,0,RR
56,nehal wadhera,129.0,11,0,1,22,18,4,0.0,0,PBKS
57,rashid khan,129.0,13,8,80,1,2,4,1.5,0,GT
58,shivam dube,126.5,13,0,0,22,19,2,0.0,0,CSK
59,sanju samson,125.5,9,0,0,27,13,4,0.0,1,RR
60,shardul thakur,124.0,10,13,61,3,0,4,0.0,0,LSG
61,abishek porel,124.0,13,0,0,28,12,3,4.5,0,DC
62,ravi bishnoi,121.5,11,9,68,0,2,6,0.0,0,LSG
63,matheesha pathirana,120.0,11,12,73,0,0,2,0.0,0,CSK
64,mukesh kumar,119.0,11,11,73,0,0,3,0.0,0,DC
65,yuzvendra chahal,117.0,12,14,63,0,0,2,0.0,0,PBKS
66,tristan stubbs,116.5,13,0,3,23,11,7,0.0,0,DC
67,shimron hetmyer,115.0,14,0,0,17,11,13,1.5,0,RR
68,naman dhir,114.5,13,0,7,17,10,12,0.0,0,MI
69,wanindu hasaranga,112.0,11,11,67,0,0,2,1.5,0,RR
70,maheesh theekshana,112.0,11,11,72,0,0,0,1.5,0,RR
71,n tilak varma,111.0,13,0,0,21,11,8,0.0,0,MI
72,sherfane rutherford,110.5,11,0,0,18,18,1,0.0,0,GT
73,shashank singh,110.0,12,0,3,20,12,6,0.0,0,PBKS
74,ishan kishan,108.5,12,0,0,22,9,7,4.5,0,SRH
75,tim david,108.0,11,0,0,16,14,7,1.5,0,RCB
76,yash dayal,106.5,11,10,69,0,0,1,0.0,0,RCB
77,angkrish raghuvanshi,105.5,11,0,0,29,8,2,0.0,0,KKR
78,ayush mhatre,105.5,6,0,0,28,8,3,0.0,0,CSK
79,nitish rana,104.0,11,0,0,27,9,2,0.0,0,RR
80,devdutt padikkal,104.0,10,0,0,21,14,1,0.0,0,RCB
81,rinku singh,103.0,12,0,0,20,9,8,1.5,0,KKR
82,ravichandran ashwin,102.5,9,7,57,3,1,4,0.0,0,CSK
83,ms dhoni,101.5,13,0,0,12,12,5,4.5,5,CSK
84,jitesh sharma,97.5,11,0,0,13,7,14,3.0,1,RCB
85,suyash sharma,96.5,10,4,80,0,0,1,0.0,0,RCB
86,tushar deshpande,95.5,10,9,59,0,0,2,0.0,0,RR
87,aniket verma,95.0,12,0,0,10,16,5,1.5,0,SRH
88,rajat patidar,92.5,11,0,0,21,10,2,0.0,0,RCB
89,sandeep sharma,89.5,10,9,54,0,0,1,1.5,0,RR
90,mohammed shami,88.5,9,6,60,1,0,2,0.0,0,SRH
91,karun nair,86.5,7,0,0,19,8,2,6.0,0,DC
92,ashutosh sharma,85.5,12,0,0,14,13,2,0.0,0,DC
93,zeeshan ansari,80.5,10,6,48,0,0,4,1.5,0,SRH
94,dewald brevis,79.5,5,0,0,9,12,6,0.0,0,CSK
95,mohd arshad khan,79.0,8,6,48,0,0,4,0.0,0,GT
96,abdul samad,77.5,12,0,1,8,14,3,0.0,0,LSG
97,shahrukh khan,75.0,13,0,0,11,10,5,0.0,0,GT
98,rishabh pant,74.5,13,0,0,12,8,5,1.5,1,LSG
99,nitish kumar reddy,73.0,11,1,4,16,4,4,1.5,0,SRH
100,faf du plessis,72.0,8,0,0,16,7,3,0.0,0,DC
101,sam curran,70.5,5,1,18,11,4,3,0.0,0,CSK
102,glenn maxwell,70.5,7,4,28,5,1,5,0.0,0,PBKS
103,anshul kamboj,69.5,7,5,47,2,0,0,0.0,0,CSK
104,eshan malinga,69.0,5,8,36,0,0,2,0.0,0,SRH
105,quinton de kock,68.5,7,0,0,9,11,3,0.0,0,KKR
106,jaydev unadkat,64.5,5,7,35,0,0,2,0.0,0,SRH
107,rachin ravindra,64.0,8,0,0,18,4,2,0.0,0,CSK
108,azmatullah omarzai,64.0,5,5,27,5,2,0,0.0,0,PBKS
109,prince yadav,63.0,6,3,43,0,0,2,4.5,0,LSG
110,venkatesh iyer,63.0,11,0,0,15,4,4,1.5,0,KKR
111,karn sharma,59.0,6,7,27,0,0,3,0.0,0,MI
112,liam livingstone,59.0,7,2,10,4,7,3,0.0,0,RCB
113,david miller,59.0,11,0,0,13,4,5,0.0,0,LSG
114,ruturaj gaikwad,56.5,5,0,0,14,4,3,0.0,0,CSK
115,moeen ali,55.0,6,6,29,0,0,2,0.0,0,KKR
116,ishant sharma,54.0,7,4,35,0,0,2,0.0,0,GT
117,marcus stoinis,53.5,8,0,18,3,8,0,0.0,0,PBKS
118,harpreet brar,52.5,5,7,28,0,0,0,0.0,0,PBKS
119,ashwani kumar,52.5,4,8,22,0,0,1,0.0,0,MI
120,washington sundar,52.5,5,2,14,5,4,2,0.0,0,GT
121,josh inglis,52.5,6,0,0,8,5,5,0.0,1,PBKS
122,corbin bosch,50.5,2,1,24,3,3,2,0.0,0,MI
123,xavier bartlett,50.0,4,2,28,1,0,5,0.0,0,PBKS
124,vignesh puthur,50.0,5,6,24,0,0,2,0.0,0,MI
125,akash deep,49.0,6,3,35,0,1,0,0.0,0,LSG
126,lockie ferguson,48.0,4,5,28,1,0,0,0.0,0,PBKS
127,romario shepherd,45.5,4,1,6,4,6,2,0.0,0,RCB
128,shubham dubey,45.5,10,0,0,6,8,1,0.0,0,RR
129,kamindu mendis,45.0,5,2,11,7,2,1,0.0,0,SRH
130,rahul tewatia,41.0,13,0,0,4,6,4,0.0,0,GT
131,rahmanullah gurbaz,40.5,5,0,0,10,3,2,0.0,0,KKR
132,yudhvir singh,40.0,4,4,26,0,0,0,0.0,0,RR
133,devon conway,39.5,5,0,0,11,2,2,0.0,0,CSK
134,akash madhwal,37.0,3,4,23,0,0,0,0.0,0,RR
135,dushmantha chameera,36.5,6,4,20,0,0,1,0.0,0,DC
136,jacob bethell,35.5,2,0,0,9,3,1,0.0,0,RCB
137,vijay shankar,35.5,6,0,0,8,3,2,0.0,0,CSK
138,mohit sharma,35.0,6,2,28,0,0,0,0.0,0,DC
139,kagiso rabada,34.5,4,2,24,0,1,0,0.0,0,GT
140,shaik rasheed,32.0,5,0,0,9,2,1,0.0,0,CSK
141,spencer johnson,32.0,4,1,26,0,0,1,0.0,0,KKR
142,jake fraser-mcgurk,32.0,6,0,0,7,2,3,0.0,0,DC
143,mayank yadav,30.0,2,2,18,0,0,2,0.0,0,LSG
144,sameer rizvi,29.5,4,0,0,8,2,1,0.0,0,DC
145,simarjeet singh,29.0,4,2,22,0,0,0,0.0,0,SRH
146,william o rourke,28.5,2,4,12,0,0,1,0.0,0,LSG
147,abhinav manohar,25.5,6,0,0,2,3,4,0.0,0,SRH
148,kwena maphaka,25.5,2,1,12,2,0,2,0.0,0,RR
149,fazalhaq farooqi,25.0,5,0,25,0,0,0,0.0,0,RR
150,akash singh,24.5,2,3,14,0,0,0,0.0,0,LSG
151,gerald coetzee,24.0,2,2,11,1,1,0,0.0,0,GT
152,kumar kartikeya singh,23.0,4,2,16,0,0,0,0.0,0,RR
153,ramandeep singh,22.0,10,0,0,1,2,5,0.0,0,KKR
154,m siddharth,21.5,2,2,12,0,0,1,0.0,0,LSG
155,rahul tripathi,21.0,5,0,0,6,1,1,0.0,0,CSK
156,rasikh dar,20.0,2,1,14,0,0,1,0.0,0,RCB
157,lungi ngidi,19.5,1,3,9,0,0,0,0.0,0,RCB
158,mustafizur rahman,18.5,2,1,15,0,0,0,0.0,0,DC
159,adam zampa,17.0,2,2,10,0,0,0,0.0,0,SRH
160,urvil patel,16.5,2,0,0,1,4,0,0.0,0,CSK
161,deepak hooda,16.0,6,0,0,2,1,3,0.0,0,CSK
162,jamie overton,16.0,3,0,10,1,1,0,0.0,0,CSK
163,mukesh choudhary,14.5,2,1,11,0,0,0,0.0,0,CSK
164,yash thakur,14.5,2,1,11,0,0,0,0.0,0,PBKS
165,manish pandey,14.5,2,0,0,3,2,0,0.0,0,KKR
166,anukul roy,14.0,1,1,8,0,0,1,0.0,0,KKR
167,shahbaz ahamad,14.0,2,1,8,1,0,0,0.0,0,LSG
168,anrich nortje,13.5,1,1,10,0,0,0,0.0,0,KKR
169,pvsn raju,10.0,2,1,4,0,0,1,0.0,0,MI
170,vyshak vijay kumar,10.0,2,0,10,0,0,0,0.0,0,PBKS
171,kulwant khejroliya,10.0,1,1,4,0,0,1,0.0,0,GT
172,nathan ellis,9.5,1,1,6,0,0,0,0.0,0,CSK
173,raj bawa,9.0,1,0,0,0,0,3,1.5,0,MI
174,harsh dubey,8.5,1,1,5,0,0,0,0.0,0,SRH
175,mujeeb ur rahman,7.5,1,1,4,0,0,0,0.0,0,MI
176,atharva taide,7.5,1,0,0,3,0,0,0.0,0,SRH
177,wiaan mulder,6.0,1,0,1,1,0,1,0.0,0,SRH
178,mitchell j owen,5.0,1,0,0,0,0,2,0.0,0,PBKS
179,rovman powell,5.0,2,0,0,1,0,1,0.0,0,KKR
180,suryansh shedge,3.5,5,0,1,0,0,1,0.0,0,PBKS
181,chetan sakariya,3.0,1,0,3,0,0,0,0.0,0,KKR
182,himmat singh,2.5,2,0,0,0,0,1,0.0,0,LSG
183,madhav tiwari,2.5,1,0,0,0,0,1,0.0,0,DC
184,manoj bhandage,2.5,1,0,0,0,0,1,0.0,0,RCB
185,rahul chahar,2.0,1,0,2,0,0,0,0.0,0,SRH
186,t natarajan,1.0,2,0,1,0,0,0,0.0,0,DC
